0.0000,172.2656,344.5312,516.7969,689.0625,861.3281,1033.5938,1205.8594,1378.1250,1550.3906,1722.6562,1894.9219,2067.1875,2239.4531,2411.7188,2583.9844,2756.2500,2928.5156,3100.7812,3273.0469,3445.3125,3617.5781,3789.8438,3962.1094,4134.3750,4306.6406,4478.9062,4651.1719,4823.4375,4995.7031,5167.9688,5340.2344,5512.5000,5684.7656,5857.0312,6029.2969,6201.5625,6373.8281,6546.0938,6718.3594,6890.6250,7062.8906,7235.1562,7407.4219,7579.6875,7751.9531,7924.2188,8096.4844,8268.7500,8441.0156,8613.2812,8785.5469,8957.8125,9130.0781,9302.3438,9474.6094,9646.8750,9819.1406,9991.4062,10163.6719,10335.9375,10508.2031,10680.4688,10852.7344,11025.0000
0.0127,0.0115,0.0089,0.0148,0.0443,0.2640,0.7074,0.2537,0.0256,0.0118,0.0079,0.0066,0.0065,0.0079,0.0124,0.0412,1.5281,25.1127,20.0403,0.5704,0.0317,0.0116,0.0075,0.0065,0.0066,0.0081,0.0124,0.0291,0.2274,0.4760,0.2104,0.0389,0.0140,0.0086,0.0068,0.0063,0.0070,0.0092,0.0157,0.0497,0.5069,1.2980,0.2981,0.0235,0.0112,0.0077,0.0065,0.0064,0.0076,0.0109,0.0234,0.4198,3.2722,1.7154,0.0664,0.0172,0.0096,0.0071,0.0064,0.0067,0.0083,0.0132,0.0336,0.2102,0.2057
